run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
881,.0125587,-.0030573,-.011883,-.0005746,-.0050132,-.0371911,.0005385,.0118454,-.0017006,-.0147154,-.0005419,.0066297,-.0006436,-.000108,.0005168,.0001745,.0001611,.0007238,-.0002448,-.0004472,-.0000591,.0004192,.000122,-.0002198,-.0060416,-.0370633,-.0001476,.0005425
882,.012973,.016054,-.0115149,-.0099406,-.0059161,.005376,-.0087832,-.0071831,-.00021,.017612,.0061974,.0142955,-.0006259,-.0005186,.0004493,.000351,.0002654,-.0002828,.0003263,.000039,.0000785,-.0002074,-.0000258,-.0002234,-.0072538,.0362138,.0004678,-.0008423
883,.0100871,.0009139,-.0111504,.0008692,-.0098248,-.0430731,-.0045418,-.0016094,-.0032918,-.0113889,.0093139,.0032629,-.0002929,-.0002682,.0004146,.0000577,.0003875,.0008355,.0000194,-.0001671,.0001961,.0004025,-.0003171,-.0001068,-.0094079,-.0510254,.0004076,.0007537
884,.004147,.0062508,-.0103589,.0056637,-.0079775,-.0297067,-.0055493,.0073161,-.0000461,-.0048328,.0079622,.012074,-.0001784,-.0003576,.0004253,.0000771,.0002596,.0005464,.0001398,-.0002565,.0000172,.0001653,-.0002019,-.0002809,-.0118226,-.003235,.0004617,-.0001062
885,.0054442,-.0043677,-.0134772,-.0062126,-.0090194,-.0434926,-.0054155,.0106871,-.0040785,-.0133338,.0044305,.0124884,-.0002963,-.0002265,.0005067,.0002379,.0001791,.0009386,.0000534,-.0004378,-.0000748,.0003695,-.0002078,-.0003695,-.0221159,-.0442313,.0001602,.0005121
886,.0092602,.0000293,-.007649,.0073065,-.0024269,.0015276,-.0033487,.0102405,.0058364,-.0000525,.0029508,-.0141393,-.0004507,-.0001191,.0002597,-.0000589,.000063,-.0000992,.0001272,-.0002544,-.0003292,.0000766,.0000103,.000297,.0046229,.0049122,-.0003197,-.0001581
887,.0093522,.0025465,-.010779,.0004643,-.005797,-.0259436,-.007421,.0024158,-.0057517,-.005748,.0070047,.0022333,-.0003148,-.0001593,.0004483,.000047,.0001902,.0005782,.0002402,-.0001822,.000312,.000273,-.0001832,-.0000613,-.0133917,-.0240318,.0006928,.0004955
888,.0236955,.0078812,-.0089904,-.0087128,-.0065785,-.0002182,-.0071823,-.0045243,.000086,-.0023108,-.0022976,.0019241,-.0007608,-.0005511,.0003277,.0001687,.0001391,-.0000675,.0001769,.0000135,-.0001464,.0001329,.0000332,-.0000937,-.0012674,-.0059606,-.0002303,-.0003973
889,.0098638,.0087624,-.0072635,.0029063,-.0100092,-.0235328,-.0066764,.0125558,-.002013,.0088131,.0091565,.0197094,-.0005083,-.0002645,.0003386,-.0000324,.0003811,.0003278,.0000202,-.0005985,.0002684,.0001633,-.0002118,-.0005751,-.0069418,.0292142,.0002882,-.0009794
890,.0098999,-.0054186,-.0047201,.0096484,-.0081037,-.0461946,-.0094682,.0117208,.0022179,-.0175189,.0096741,.0015197,-.0003478,-.000232,.0002061,-.0001061,.0001787,.0008151,.0002142,-.0003149,-.000102,.0004539,-.0003585,-.0001226,-.0005,-.0462432,-.0002093,.0004934
891,.0146307,.0054399,-.0054035,-.0013858,-.0039782,-.0266523,-.0058176,-.0036607,.0021954,.0025536,.0035522,.0111309,-.0005653,-.0004069,.000323,.0001163,.0002498,.0005091,.0001576,.0000689,.0000282,.0001324,-.0001317,-.0002766,.005179,-.0125743,.0000616,.0001433
892,.009289,-.0058783,-.01078,-.0022625,-.0050265,-.0267591,-.0053027,-.0055615,.0004508,.0059973,.0073844,-.0022472,-.0003497,-.0001683,.0004101,.0002156,.0000875,.000282,.0000895,.0000485,-.0000394,-.0001282,-.000236,.0000914,-.003985,-.0367113,-.000038,.0003409
893,.0034262,-.0076156,-.0134534,-.0067925,-.0074681,.0047953,.0058496,-.0054886,-.0026134,.0072873,.003509,.0106829,-.0002462,.0000187,.0005752,.0003958,.0002737,-.0001039,-.000254,-4.95e-07,.0001814,-.0000995,-.000158,-.00028,-.01075,.0028688,.0003721,-.0000693
894,.007169,-.0262457,-.009044,-.0094563,-.0072687,-.0010876,-.0042715,.0049211,-.0001859,.0169573,.0084088,.0028286,-.0003806,.0003056,.0003426,.0003157,.0003295,-.0000442,.000017,-.0002999,.0000722,-.0003127,-.0002993,-.0001185,-.0051922,-.0120825,.0000814,-.0001539
895,.0145559,-.0319463,-.0056235,.0053368,-.0000994,-.0674722,-.001075,.0098091,.0035776,-.0244425,.0010033,-.002476,-.0006277,.0002927,.0002375,.0000877,.0000366,.0012126,.0000363,-.000339,-.0001895,.0006084,.0000877,-4.16e-06,.0123388,-.1111911,-.0004192,.0018582
896,.0056946,-.0266651,-.011954,.0018262,-.0155971,-.017903,-.0016631,.008054,.0055943,-.0045015,.0069159,-.0027085,-.0001808,.000377,.0003706,-.0000176,.0004271,.0002433,-.0000494,-.0002618,-.0001596,.0002236,-.0002867,-4.72e-08,-.0110095,-.0418978,.0001212,.0005644
897,.0031127,.0079655,-.0075744,.0069041,-.0109759,-.0325727,.0016906,-.0016322,-.0025241,-.0044446,-.0016282,.0042527,-.0003486,-.0004008,.0001826,-.0000266,.0003262,.0005287,-.000151,-.0000928,.0000391,.0001785,.0000865,-.0000796,-.0178993,-.0195272,.0001348,.0001074
898,.0129602,.0020705,-.0092792,-.0134487,-.0053167,-.0185796,-.0026783,-.0079991,-.0031302,.0019309,.0038339,.0047617,-.0005808,-.0002252,.0003595,.0003708,.000143,.0002726,-.0000254,-.0000946,.0001221,-6.26e-06,-.0001969,-.000185,-.0036104,-.0312643,-.0001786,.0001324
899,.0254786,-.0028118,-.0106626,-.0060495,-.0150393,-.022946,-.0007521,.0034132,-.0049519,.0023616,.0064935,.0122795,-.0011411,-.0001861,.0003465,.0002719,.0005936,.0004479,-.0003079,-.0002015,.0002879,.000154,-.0001485,-.0003024,.0005661,-.0137529,-.0003693,.0001838
900,.0103534,-.0173406,-.0099061,-.0229545,-.0027427,-.0022083,-.0084924,-.01467,-.002636,-.004853,.006837,-.0103257,-.00052,.0001153,.0003966,.0006217,.0000788,-.0000216,.0002399,.0001838,.0000927,.0001758,-.000199,.0000752,-.0065868,-.0723521,.000089,.0011503
901,.0051227,.0226195,-.008686,-.0162903,.0022535,-.003646,.0024602,-.0187265,-.0060851,.0094022,.0063189,.0053764,-.0003467,-.000746,.0004339,.0005596,-.0000664,-9.16e-06,-.0001925,.0001455,.0003642,-.0000371,-.0002498,-.0001573,.0013841,-.0012646,-.0000573,-.0002445
902,.0161236,-.0049865,-.0014226,-.0054386,-.0043955,-.0082665,.0119783,-.0073778,.0039388,.0026184,.0043798,-.0068119,-.0009371,-.0001476,.0001824,.000182,.0002027,.0001421,-.0006247,.000092,-.0001133,.0000705,-.0000605,.0000133,.0306024,-.0302629,-.0013505,.0003522
903,.0087096,.0085482,-.0058726,.0047027,-.0062925,-.0351621,-.0061876,.0100409,-.0027488,.0016602,.0038447,.0129222,-.0002632,-.0003788,.0002266,-.0000539,.0002135,.0007123,.0002585,-.0002875,.0000824,-.0000281,-.000108,-.0002869,-.0085473,.002712,.0004099,-.0003229
904,.0110938,-.0032252,-.0111657,-.0086725,-.0080597,-.0321237,-.0070254,-.0039122,.0027096,-.0025788,.0070113,.0063813,-.0005533,-.0001023,.0004426,.0004015,.0001338,.0005706,.0001949,-.0000491,-.0001547,.0002363,-.000154,-.0002068,-.005436,-.0441312,-.0000908,.0008502
905,-.0013583,-.0244246,-.0166769,.0111823,-.0140175,-.0519592,-.0014935,.0212909,-.0066301,-.0236561,.0122753,.0067974,-.0000751,.0003354,.00059,-.0001267,.0004262,.001125,-.0001603,-.0005131,.0002774,.0007651,-.0005973,-.0002563,-.027901,-.0607693,.0004608,.0013295
906,.0062022,.0159766,-.010344,-.0089251,-.0056152,.0240178,-.0024517,.0050142,.0036568,.0299136,.0110217,-.0045387,-.0003172,-.0004669,.0004012,.0003213,.0001356,-.0004668,.0000267,-.0002881,-.0002159,-.0005282,-.0003135,.0001048,.0024699,.0614585,-.0002832,-.001324
907,.0139926,.0215545,-.0020202,-.0039795,-.0034244,-.0172078,-.0011227,-.0068598,.0024299,-.0074955,.0030854,-.0010585,-.0005839,-.0007653,.0001184,.0001988,.0000986,.0002768,-5.35e-06,.0000937,-.0001149,.0003758,-.0001091,-.0000284,.0129407,-.0150467,-.0005963,.0001514
908,.0034406,.0239154,-.0103701,.005881,-.007061,-.0157631,-.0093208,-.00958,.0005138,-.0149461,.0071678,-.0008443,-.0002617,-.0007292,.0003995,-.0000614,.0001314,.0002709,.000373,.000027,-.0000731,.000423,-.0001399,-.000047,-.0156296,-.0113371,.0004291,-.0001166
909,.0082675,-.0116985,-.0124652,-.0101769,-.0065682,-.0326376,-.001192,.0033104,-.0014891,-.0057382,.0101921,-.0034885,-.0003541,-.0001138,.0005175,.0004083,.0001509,.0006259,-.0000857,-.0002093,.0000693,.0001817,-.0003606,.0000276,-.0032549,-.0604293,-.0000627,.0009205
910,.0085331,.0309257,-.0113835,.0055722,-.0023095,-.0237485,-.0062199,.0148155,-.0009383,-.0071515,.0000743,-.0154823,-.0003234,-.0009637,.0004034,.0000223,-.000018,.0004215,.0002138,-.0004864,-.0000799,.0002199,-5.00e-07,.0003571,-.0122438,.004931,.0001953,-.0004293
911,.0160044,-.0092507,-.0079785,-.0022109,-.0020739,-.0399366,.0020241,-.0082831,-.0012785,-.018956,.0079762,.0176842,-.0005817,.00002,.0004227,.0001649,.0000385,.0006654,-.000197,-.0000113,.0000729,.000568,-.0002886,-.0004257,.0146738,-.0609532,-.0005332,.0009813
912,.0109602,.0046019,-.0108961,.0082355,-.0033821,-.0330654,-.0011461,.0178609,-.000084,-.0120564,.0072351,.0076915,-.0003055,-.0005118,.0004758,-.0000792,.0000817,.0004671,.0000316,-.0005201,.0001117,.0003724,-.0003117,-.0002951,.0026869,-.0067319,.0000836,-.0005666
913,.0131359,-.0008696,-.0096634,.0048923,-.0141747,.0003151,-.0052072,.0173339,.0003075,-.0069733,.0130833,.0028421,-.0003511,-.0002682,.0003849,-.0000442,.0004347,-.0000765,.0000361,-.0005255,.000117,.0003474,-.0004334,-.0001025,-.0025185,.0175406,.0001882,-.0006694
914,.0097298,.0129205,-.0099829,-.0065029,-.0057958,-.0061975,-.0018258,-.0115244,.0019556,-.0130693,.0143075,.0113368,-.0003344,-.0005611,.0002968,.0002806,.0002189,.0001476,-.0001029,.0000274,-.0000245,.0004254,-.0004684,-.0003184,.0083885,-.013037,-.0004146,1.57e-06
915,.0022063,-.0040913,-.0136441,-.0109098,-.005739,-.0198031,-.0007069,-.0093425,-.0058434,-.0036932,.0036135,-.0011348,-.0003815,-.0000899,.0006352,.000359,.000175,.0002992,-.000039,-.0000484,.0002486,.0001689,-.0000957,-.0001225,-.0201136,-.0489747,.0005426,.0005663
916,.0110108,.0094187,-.0113187,-.0112473,-.0093671,-.0253841,-.0014389,-.0076892,-.000332,-.0062518,.0131116,.0051196,-.000383,-.0004033,.0003409,.0004353,.0002794,.0006501,-.0002198,-.0000819,-.0000831,.0003692,-.0004566,-.0002191,.0016657,-.0360341,-.0005223,.0007503
917,.0100235,.0008477,-.0109421,.0014242,-.0107707,-.0102639,-.0028113,.0129892,-.0029215,.0007693,.005477,.0051311,-.0006229,-.0002002,.0003535,.0000509,.00033,.0001924,-.0000854,-.0004074,.0001696,.000176,-.0001382,-.0001905,-.011945,.0108975,6.60e-06,-.0003788
918,.0155738,.0072487,-.00479,.0087166,-.00053,-.0128344,.005029,.0169986,.0029986,-.0008355,-.001416,-.0003419,-.0006753,-.0004863,.0003227,-.0000786,-.0000693,.0002167,-.0002684,-.0005459,-.0001814,.0001524,.000181,-.0001035,.0168654,.0189522,-.0006907,-.0008453
919,.0167365,-.0057084,-.007909,.0049812,-.0065171,-.0489693,-.0030109,.0064462,.0071199,-.0023575,.0110619,.0134895,-.0004282,-.0003297,.0003782,.0000805,.0001582,.0009348,.0000207,-.0001894,-.0000816,.0001159,-.0001648,-.0003501,.0174813,-.0321182,-.0001175,.000262
920,.0055218,.0113547,-.0124078,-.0017327,-.0139936,-.0128447,-.0071514,-.000953,.0033754,.0198131,.0152652,-.0004801,-.0003726,-.00052,.0004231,.0001445,.000371,.0001551,2.20e-06,-.0000516,-.0003031,-.0003706,-.0004629,-.0001408,-.0093905,.0151575,-.0003423,-.0007834
921,.0128542,-.0068719,-.0077939,-.0061169,-.0131483,-.0321129,.0052395,.0023379,-.0015136,-.0044544,.008757,.0112201,-.0007535,-.0001692,.0002434,.000168,.000497,.0006209,-.0005405,-.0002733,.0001009,.0003004,-.0002819,-.0004196,.0043948,-.0359981,-.0007347,.0002272
922,.0125206,-.0260522,-.004336,-.0106119,-.0006078,-.0365473,-.0002751,.0048371,.0020196,-.0146925,.005288,-.0002941,-.0005241,.0003471,.0001879,.0004056,.000022,.0006497,-.000068,-.0003432,-.0000127,.000504,-.0001773,.0000145,.0146093,-.0833608,-.0005721,.0015777
923,.0092618,.0338638,-.0105715,.0218407,-.0055134,-.0097666,-.0015949,-.0284601,.0043176,-.0182677,.004942,-.0044443,-.000644,-.0008895,.0004777,-.0003545,.0002219,.0001947,-.0000688,.0004149,-.0001593,.000554,-.0000319,-.0000318,.0008415,-.0052342,-.0002043,-.000112
924,.0046083,-.025516,-.0073461,.0019894,-.0068202,-.0366493,-.0069453,-.0030912,-.0005795,-.0087652,.0042619,-.0044304,-.0002538,.0003528,.0002364,.0000799,.0001415,.0007582,.0002725,-.0000595,.0000933,.0002816,-.0001076,.00014,-.0128209,-.0764628,.0003823,.0015529
925,.0155289,-.0245369,-.0126931,.0112007,-.0095028,-.066957,.0013528,.0242209,.0003285,-.0247032,.0051512,-.0003916,-.0007512,.0002751,.0005539,-.0001837,.0003411,.0013417,-.0002258,-.0005155,.0001668,.0006153,-.0001143,-.0000766,.0001654,-.0811672,-.0000294,.0014562
926,.016824,-.0351568,-.0101873,.0090414,-.0104885,-.0514154,.0062342,.0121929,-.0020713,-.0157759,.0071796,.0003075,-.0009447,.0005819,.0003285,-.0000965,.0003983,.0011068,-.000591,-.0004287,.0001325,.0005385,-.0001556,-.0000282,.0074907,-.0808064,-.000832,.0016737
927,.0087691,-.0147641,-.0102583,.0057638,-.0070094,-.0415379,-.0073465,.0004003,.0050715,-.0044574,.0110545,.0023171,-.0005285,-.0000202,.0004042,.0000605,.000139,.0008168,.000221,-.0001506,-.0002108,.0001794,-.0000701,-.0001834,.0002809,-.0522782,-.0000452,.0007026
928,.0096923,-.0274798,-.0041571,.0083841,-.006643,-.0377874,-.0054768,.0291408,.0040285,-.0150843,.0088551,-.0005011,-.0002882,.0002905,.0001454,-.0000975,.0002556,.000693,.0001019,-.0007864,-.0001843,.0005992,-.0003515,-.0000487,.0062991,-.0433278,-.0003212,.0006501
929,.0130659,.0051998,-.0085952,-.0046919,-.0087342,-.0248727,.0005767,-.0132353,-.001603,.0026538,.0072682,.0068142,-.0005065,-.0004181,.0002817,.0003271,.0001937,.0004507,-.0002364,.0001717,.0000984,.0000797,-.0001981,-.0001937,.0019786,-.028132,-.0003672,.0004175
930,.0119975,-.0328691,-.0107824,-.0094726,-.0109969,-.0132142,.0024259,.027649,-.0024315,-.0019135,.0070075,-.0131396,-.0006079,.000515,.0003786,.0003259,.0004467,.0002318,-.0003909,-.0006507,.0001689,.0002664,-.0003576,.0003545,-.0027799,-.04296,-.0003621,.0010429
931,.0077219,-.0197335,-.0044221,-.0020133,-.0046734,-.0432563,-.007298,.0077877,-.0041101,-.0203402,.0072166,-.0051106,-.0003713,.0002281,.0000158,.0001717,.0001132,.0008782,.0002283,-.0003742,.0001199,.0006675,-.0003027,1.83e-06,-.005565,-.0826663,-.0001967,.0015732
932,.0144341,.0135723,-.0071278,-.0048096,-.0018039,-.0016757,-.0075458,.006037,-.0008609,.0130408,.0087851,.0158492,-.0004811,-.0006154,.0003579,.0002315,.0000537,.0000398,.0002394,-.0002636,.0001835,-.0001564,-.000223,-.0003623,.0058808,.042014,.0001304,-.0011264
933,.0131626,-.0087607,-.0102461,.0089453,-.0030112,-.0617349,-.0009896,.0199812,.0003056,-.0209983,.0007884,.0055394,-.0008182,-7.32e-06,.0003734,.0000592,.0000619,.0011653,-.0000412,-.0006,.0000908,.0006455,.0002072,-.0001842,9.69e-06,-.0570279,-.0001262,.0010784
934,.012282,-.0182462,-.0083008,-.0105975,-.0095797,-.0145527,-.0088159,-.0003402,-.0033181,-.0014356,.0062538,-.0071323,-.0006199,.0001555,.0001105,.0003606,.0003241,.0003023,.0002336,-.0001381,-.0000328,.0001877,-.0001001,.0001689,-.0114786,-.0523045,-.0000846,.001037
935,.0114591,.0563282,-.0151275,.0071006,-.0073685,.0053989,-.0053575,-.0458061,-.0056462,-.0151822,.0135398,-.0177445,-.0004207,-.001312,.000594,-.0000835,.0002205,-.0001262,.000066,.0008804,.0003143,.0005414,-.0005323,.0002664,-.0085008,-.0099051,.0002419,.0001665
936,.0065223,.0020834,-.0140973,-.0074088,-.0089748,-.0213717,-.0030764,-.0016366,-.0016681,.0018092,.0104528,.0131356,-.0003729,-.0004112,.0007034,.0003463,.0003375,.0004155,-.0000387,-.0001762,.0002918,.0001965,-.000196,-.0004588,-.0108416,-.0133889,.0007252,-.0000879
937,.0110331,.0137811,-.0095882,.0069784,-.0084074,-.036186,.0012474,-.000955,-.000252,-.0125132,.0005155,.0142924,-.0005358,-.0004298,.0003485,-.0001636,.0002654,.0006295,-.0001352,-.0001691,.0000522,.0004159,.0000911,-.0003454,-.0054516,-.0146024,.0000862,-.0000625
938,.0115252,.0089691,-.007413,-.0161535,-.0084905,.0073482,-.0105625,-.0212116,-.0008977,-.001744,.0064385,.0053646,-.0004394,-.0004835,.0002008,.0005405,.000271,-.0003037,.0003291,.0002428,-.000023,.0002404,-.0001293,-.0001861,-.0093999,-.0174272,.0002091,.0000504
939,.0099817,-.0269723,-.0092849,-.0033586,-.0052189,-.0631543,-.005432,.0117704,-.0020873,-.0249468,.0066731,.0071511,-.0003919,.0002889,.0003745,.0002392,.0002228,.0013093,.000184,-.0004634,.0001394,.0006386,-.0002189,-.0002447,-.0053683,-.0995105,.00031,.001768
940,.0185244,-.0042624,-.0020098,-.0113176,-.0053624,-.0103475,.0004369,.0000202,.0094956,.0081302,.0000275,.0103967,-.0007033,-.0001442,.000144,.0003225,.0002116,.0002225,-.0001068,-.0002319,-.000082,.0001255,.0001558,-.0003818,.0211122,-.0073804,-.0003808,-.0000875
941,.0144021,.001482,-.0001056,.0152582,-.004232,-.0444366,-.0078765,.0141048,.0081147,-.0122084,.0001363,.0034541,-.0006395,-.0003207,.000033,-.0003153,.0000649,.0008313,.0003205,-.0003976,-.0003195,.0003755,.000199,-.0001882,.0104389,-.0223459,-.0003415,-.000015
942,.0213564,-.0062787,-.006275,-.0029994,-.0039611,-.0486276,.0033811,.0053469,.0019223,-.0190601,.0085885,.0005259,-.0008532,-.000064,.0002021,.0001934,.000131,.0010153,-.0002251,-.0002806,.0000629,.0006469,-.0003246,-.0000606,.0250122,-.071093,-.0010069,.0014504
943,.0119043,.0216238,-.011647,.0096639,-.0069284,.0082063,-.0090324,.0104131,-.0007125,-.0217852,.0076658,.0008062,-.0005926,-.0007728,.0003881,-.0000249,.0002116,-.0003865,.0002465,-.0002955,.0001361,.0004124,-.0002389,.0000343,-.0087502,.028928,.0001507,-.001033
944,.0177261,-.0099143,-.0049188,-.0080161,-.0017382,-.0226519,-.0010243,-.0010432,-.0038936,.0011162,-.0002542,.0150248,-.000754,-.0000688,.000102,.0002125,.0000472,.00045,-9.23e-06,-.0002177,.0002225,.0001656,.0000846,-.0004317,.005897,-.0254845,-.000307,.0001099
945,.0108384,.0060294,-.0050596,-.0110614,-.006585,.0019641,-.0063997,-.0082798,-.001364,-.0026132,.0024179,.0092294,-.0002854,-.0003664,.0002471,.0002913,.0001981,.0000294,.0001396,-.0000915,.0000806,.0005224,-.0001365,-.0003372,-.0061521,-.0047315,.0002435,.0000481
946,.003987,.0087184,-.0088195,.003144,-.0080387,-.0314335,-.0094992,-.0033883,-.0032902,-.0047241,.0092297,.0093603,-.0003356,-.0003818,.0003226,-.0000681,.0002399,.0006043,.0001624,-.0000891,-9.47e-06,.0003018,-.0003238,-.0003629,-.0164309,-.0183231,.000056,4.23e-06
947,.0167086,.0230579,-.0039186,.0157264,-.0058312,.0067718,-.0006953,-.0194555,-.0005707,.0074685,-.0005299,.0188887,-.0007068,-.0007551,.0000993,-.0002325,.0001884,-.0002008,-.000025,.0002213,-.0000267,.0000261,.0001342,-.0005807,.0051629,.052458,-.0003367,-.0015217
948,.0130171,-.027613,-.0132304,-.0063294,-.0092575,-.0630873,-.0020827,.0116263,-.0012292,-.0386694,.0114012,-.0046174,-.000749,.0002283,.0005453,.00031,.000293,.0012965,-.0000882,-.0005361,.0001359,.0010981,-.0003294,-.0000777,-.0013815,-.1286902,-.0001925,.0023192
949,.0063451,.000638,-.0102493,.0098951,-.0090378,-.0367353,-.0041834,.0139261,-.0036456,-.0093304,.0142247,-.0029938,-.0003372,-.0002757,.0004206,.0000223,.0003472,.0006095,.0000721,-.0003968,.0002091,.0002375,-.0005192,-2.40e-07,-.0065463,-.0246002,.0001926,.0001964
950,.0071787,-.0255058,-.0089885,-.0046641,-.002267,-.0366139,-.0021009,.0060489,.0000826,-.0114502,.006166,-.0027465,-.0002386,.0002353,.0003544,.0002164,.000027,.0006955,-.0000227,-.0001332,.0001278,.0002315,-.0002165,-.0000554,.0000708,-.0749316,.0000313,.0011902
951,.0120979,.0063323,-.006692,-.0090927,-.0018584,-.0088699,-.0039863,.0035875,-.003294,.0083951,.0049598,.0163803,-.0004555,-.0003484,.0002545,.0001607,.0000874,.0001867,.0000887,-.0003663,.0003295,.0001263,-.0000794,-.0003911,.001227,.0167327,.0002252,-.0006321
952,.0123249,.0094676,-.0073327,-.0003741,-.0074672,-.0331384,.0047726,-.0018737,-.0031808,-.0105925,.0124496,.0097252,-.0004378,-.0003823,.00029,.0001262,.0003841,.0005624,-.0004554,-.0002098,.0004295,.0004087,-.0004454,-.0003022,.0115664,-.0267859,-.0002349,.000203
953,.0067213,-.0220605,-.0125326,.0005069,-.0094456,-.0315769,-.0055255,.0217936,.0004367,.0032483,.0099014,.0028038,-.0004385,.0003241,.0003986,.00014,.0002087,.0005532,.0001469,-.0005943,.000021,-.0000711,-.0001552,.0000704,-.0104442,-.0252848,.0001814,.0004223
954,.0024002,-.0197455,-.0091795,.0027578,-.0074546,-.0605659,.0002571,.0064547,-.0076045,-.0265936,.0121389,.0059412,-.0002972,.0002198,.0004689,.0000926,.000195,.0012454,-.0001666,-.0003335,.0003831,.0008351,-.0003682,-.0003366,-.0094423,-.0917513,.000215,.0017228
955,.0135722,.0102715,-.0076577,-.0024318,-.0111752,-.0273439,-.0014309,-.0008758,.0023999,-.0054633,.0057704,.0202534,-.0006681,-.0003505,.0002887,.0000822,.0004814,.0004585,-.0000302,-.0001277,-.0000156,.0002708,-.0002912,-.0004807,.0014788,-.00559,-.000235,-.0001474
956,.0015577,-.0169367,-.0086924,-.0082651,-.0054528,-.0474041,-.0074371,.0056039,-.0015445,-.0159644,.0054621,.0063053,-.000014,.0001606,.0003562,.0003164,.0000964,.0009554,.0001658,-.0003143,.0000704,.000422,-.0001166,-.0002826,-.016107,-.076661,.0005582,.0012574
957,.006709,.0276547,-.0107369,.0102743,-.009401,-.0064679,-.0031969,-.0221952,-.0031402,-.0028505,.0102913,.0018186,-.0001282,-.0007674,.0003995,-.0000257,.0002986,.0002073,-.0000845,.0004202,.0001968,.000253,-.0003529,-.000083,-.0094747,.008234,.0003292,4.37e-06
958,.0089146,.009256,-.0053201,.0028534,-.0047554,.001084,-.0053371,.0215258,.0047504,-.0004882,-.0030212,.0072495,-.000356,-.0005813,.0001007,.0000729,.0001649,-.0001547,.0002377,-.0007161,-.0001971,.0001806,.0001877,-.000219,-.0047689,.0414806,.0001379,-.0014176
959,.0126315,-.0052386,-.0120328,-.0079989,-.0042283,-.0298837,-.0045367,.0015992,.0043747,.0056975,.0020559,.0145223,-.0006087,-.0001353,.000411,.0003284,.0000813,.0006494,.0000661,-.0001969,-.0002647,-.0000872,.0000753,-.0003046,-.0017358,-.0213022,-.0002397,.0002539
